triples,predictions,actuals
Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 ,Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas and is operated by ENAIRE. The airport is 610 metres above sea level and has a runway length of 3500.0.,"The Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 metres above sea level. This airport is operated by ENAIRE and has a runway length of 3,500."
"Buzz_Aldrin almaMater ""Massachusetts Institute of Technology, Sc.D. 1963"" Buzz_Aldrin mission Apollo_11 ","Buzz Aldrin graduated from Massachusetts Institute of Technology, Sc.D. in 1963 and was a crew member of Apollo 11.","Buzz Aldrin, who graduated from MIT in 1963 with a Sc.D., was a crew member on Apollo 11."
The_Fellowship_of_the_Ring author J._R._R._Tolkien The_Fellowship_of_the_Ring literaryGenre Fantasy_(genre) The_Fellowship_of_the_Ring publisher George_Allen_&_Unwin ,"The Fellowship of the Ring, written by J.R.R. Tolkien, was published by George Allen & Unwin. It is a work of fantasy.","The Fellowship of the Ring, a fantasy novel by J.R.R. Tolkien, was published by George Allen & Unwin."
"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology established 2000 All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology in India was given the Technical Campus status by the All India Council for Technical Education in Mumbai. The Institute was established in 2000 and its campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. The Institute's director is Dr. G. P. Prabhukumar.","Acharya Institute of Technology was given the Technical Campus status by the All India Council for Technical Education located in Mumbai. The director of Acharya Institute of Technology is Dr. G. P. Prabhukumar which was established in 2000 which is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, India."
"Bionico country Mexico Bionico course Dessert Mexico currency Mexican_peso Mexico demonym Mexicans Dessert dishVariation Sandesh_(confectionery) Bionico mainIngredient ""Chopped Fruits, Sour Cream, Condensed Milk, Granola, Shredded Coconut, Raisins"" ","Bionico is a dessert found in Mexico. The main ingredients are chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins. The Mexicans are the people of Mexico and the currency is the Mexican peso. Sandesh is a dessert that can be served as a variation of Bionico.","The main ingredients of Bionico (a dish served for dessert) are chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins, bionico is a food found in Mexico. The currency in Mexico is the Mexican peso, and the country is inhabited by the Mexicans. Sandesh is a nice confectionery dessert."
Pontiac_Rageous assembly Michigan Pontiac_Rageous bodyStyle Coupe Pontiac_Rageous productionEndYear 1997 ,"The Pontiac Rageous, a coupe, was assembled in Michigan and production ended in 1997.",The Pontiac Rageous coupe was last assembled in Michigan in 1997.
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva birthDate 1958-01-01 Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva professionalField Mathematical_optimization ,Darinka Dentcheva was born on 1 January 1958 and studied at Humboldt University. She is known for stochastic programming and her professional field is mathematical optimization.,"Darinka Dentcheva is a professional in the field of mathematical optimization and known for Stochastic programming. She was born on January 1, 1958 and graduated from Humboldt University."
"Bedford_Aerodrome elevationAboveTheSeaLevel 83.2104 Bedford_Aerodrome runwayLength 1095.0 Bedford_Aerodrome runwayName ""08/26"" ",Bedford Aerodrome is 83.2104 metres above sea level and has a runway named 08/26 with a length of 1095.0.,"The Bedford Aerodrome runway, which is 1095 long, is named 08/26 and its elevation above sea level is 83.2104 meters."
Lady_Anne_Monson birthDate 1726-01-01 Lady_Anne_Monson birthPlace Darlington Lady_Anne_Monson birthPlace Kingdom_of_England Lady_Anne_Monson deathDate 1776-02-18 Lady_Anne_Monson nationality Kingdom_of_England ,"Lady Anne Monson was born in Darlington, Kingdom of England on 1726-01-01. She died on 1776-02-18.","Lady Anne Monson (born in Darlington, Kingdom of England on January 1, 1726) was an English woman who died on February 18, 1776."
New_Hampshire bird Purple_finch Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California ,"Alan Shepard was born in New Hampshire, where the purple finch is the state bird. He died in California.","Alan Shepard's was born in New Hampshire, where the native bird is the purple finch, and died in California."
Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner genre Post-metal Aaron_Turner instrument Singing ,Aaron Turner is a singer in the band Twilight and performs post-metal music.,"Aaron Turner sings in the band post-metal, Twilight, for a living."
Bananaman broadcastedBy BBC BBC city Broadcasting_House Bananaman creator Steve_Bright Bananaman starring Graeme_Garden ,"Bananaman, starring Graeme Garden, was created by Steve Bright and broadcast by the BBC, which is located in Broadcasting House.","Graeme Garden starred in the TV show Bananaman, which was created by Steve Bright and shown on the BBC which is a broadcaster based at Broadcasting House in London."
Reggae stylisticOrigin Ska ,Reggae has its stylistic origins in Ska.,The stylistic origin of reggae is ska.
1147_Stavropolis discovered 1929-06-11 ,1147 Stavropolis was discovered on 11 June 1929.,"1147 Stavropolis is an asteroid, discovered on 11 June 1929."
Israel ethnicGroup Israeli_Jews ,Israeli Jews are an ethnic group in Israel.,One of the ethnic group that is found in Israel is the Israeli Jews.
Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015 ,"Agremiação Sportiva Arapiraquense, who have 17000 members, played in the Campeonato Brasileiro Série C league in 2015. Vila Nova Futebol Clube are the champions of that league.","Agremiação Sportiva Arapiraquense club has 170000 members, played in 2015 and play in the Campeonato Brasileiro Série C league which Vila Nova Futebol Clube are the champions of."
Pontiac_Rageous assembly Michigan Pontiac_Rageous assembly Detroit Pontiac_Rageous bodyStyle Coupe Pontiac_Rageous productionEndYear 1997 ,"The Pontiac Rageous is a coupe that was assembled in Detroit, Michigan. Production of the Rageous ended in 1997.","The Pontiac Rageous coupe, assembled in Detroit, Michigan, was last produced in 1997."
Mermaid_(Train_song) recordLabel Columbia_Records Mermaid_(Train_song) recordLabel Sony_Music_Entertainment Mermaid_(Train_song) runtime 3.16 ,Mermaid (Train song) is 3.16 minutes long and was released by Sony Music Entertainment and Columbia Records.,"Train released the 3 minute and 16 second song, Mermaid, under the Columbia Records and Sony Music Entertainment record labels."
Trane foundingDate 1913-01-01 Trane numberOfEmployees 29000 ,"Trane was founded on 01-01-1913 and has 29,000 employees.",Trane was founded on 1913-01-01 and employed 29000 people.
Super_Capers budget 2000000.0 Super_Capers director Ray_Griggs_(director) Super_Capers starring Adam_West Super_Capers writer Ray_Griggs_(director) ,"Super Capers has a budget of $2,000,000. It stars Adam West and was written and directed by Ray Griggs.","Super Capers, whose budget was 2000000, was lead by Adam West, and both written and directed by Ray Griggs."
Nord_(Year_of_No_Light_album) artist Year_of_No_Light Nord_(Year_of_No_Light_album) genre Sludge_metal Nord_(Year_of_No_Light_album) producer Year_of_No_Light ,The Year of No Light is the producer of the album Nord which is sludge metal.,"The album titled, Year of No Light was produced by the sludge metal band, Nord."
The_Fellowship_of_the_Ring author J._R._R._Tolkien The_Fellowship_of_the_Ring followedBy The_Two_Towers The_Fellowship_of_the_Ring publisher George_Allen_&_Unwin ,"The Fellowship of the Ring, written by J.R.R. Tolkien and published by George Allen & Unwin, is followed by The Two Towers.","George Allen & Unwin published the Fellowship of the Ring authored by J.R.R. Tolkien, Fellowship of the Ring was followed by The Two Towers."
Brandon_Carter birthDate 1942-01-01 Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter professionalField General_relativity ,"Brandon Carter, born on 1942-01-01, is a general relativity professional whose doctoral advisor was Dennis William Sciama.","Brandon Carter (born on January 1st 1942) was advised by Dennis William Sciama for his doctorate in General Relativity, Carter's professional field."
Imagine_(John_Lennon_song) album Imagine_(John_Lennon_album) ,The song Imagine is on the album Imagine by John Lennon.,The song Imagine by John Lennon was released on the album also named Imagine.
University_of_Burgundy numberOfDoctoralStudents 1299 University_of_Burgundy numberOfPostgraduateStudents 9400 University_of_Burgundy numberOfStudents 27400 University_of_Burgundy numberOfUndergraduateStudents 16800 University_of_Burgundy staff 2900 ,"The University of Burgundy has 2900 staff, 9400 postgraduate students, 1299 doctoral students, 16800 undergraduate students and 27400 students in total.","The University of Burgundy has 2900 staff members that educate 16800 undergraduate students, 1299 doctoral students, and 9400 postgraduate students a total of 27400 students combined."
"ALCO_RS-3 buildDate ""May 1950 - August 1956"" ALCO_RS-3 builder American_Locomotive_Company ALCO_RS-3 cylinderCount 12 ALCO_RS-3 length 17068.8 (millimetres) ",The ALCO RS-3 was built by the American Locomotive Company between May 1950 and August 1956. It has a cylinder count of 12 and a length of 17068.8 millimetres.,"The American Locomotive Company built the ALCO RS-3, which was produced May 1950 and August 1956. It has a cylinder count of 12 and is 17068.8 millimetres in length."
Aaron_Turner activeYearsStartYear 1995 Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner genre Post-metal ,"Aaron Turner, who started performing in 1995, is a Post-metal musician and played with the band Twilight.","Aaron Turner is a post metal musician who started performing in 1995 and played with the post metal band, Twilight."
"Tokat areaCode ""+90 356"" ","Tokat has the area code ""+90 356"".",The area code of Tokat is +90 356.
Lady_Anne_Monson deathDate 1776-02-18 Lady_Anne_Monson professionalField Botany Lady_Anne_Monson spouse George_Monson ,"Lady Anne Monson, who died on 18 February 1776, was a professional in the field of botany. Her spouse was George Monson.","George Monson was married to Lady Anne Monson, a botanist, who died on February 18, 1776."
"Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome elevationAboveTheSeaLevel 83.2104 Bedford_Aerodrome runwayLength 1095.0 Bedford_Aerodrome runwayName ""08/26"" ",Bedford Aerodrome is located 83.2104 metres above sea level and serves the city of Bedford Autodrome. The runway name is 08/26 and it has a length of 1095.0.,Bedford Aerodrome serving Bedford Autodrome is at an elevation of 83.2104 above sea level and has runway called 08/26 with its length as 1095.0.
Turn_Me_On_(album) followedBy Take_It_Off! Turn_Me_On_(album) producer Wharton_Tiers ,The album Turn Me On was produced by Wharton Tiers and was followed by Take It Off!,"Wharton Tiers produced the Turn Me On album, followed by the album Take It Off!"
San_Francisco leader Ed_Lee_(politician) Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn San_Francisco Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States San_Francisco timeZone Pacific_Time_Zone ,"Bootleg Series Volume 1: The Quine Tapes was recorded in San Francisco, United States. The city is in the Pacific Time Zone and is led by politician Ed Lee.","The Quine Tapes are recorded in San Francisco, United States, San Francisco is in the Pacific Time Zone, Ed Lee is a leader in San Francisco."
