eid,size,dataset_type,category,shape_type,data_unit,sentence
Id16,4,it,SportsTeam,mixed,Serie_B champions Carpi_F.C._1909 A.C._Cesena ground Italy A.C._Cesena league Serie_B A.C._Cesena numberOfMembers 23900,"L'A.C. Cesena ha 23900 soci e la sua sede si trova in Italia. Gioca nel campionato di Serie B, dove il Carpi 1909 è già campione."
Id56,1,it,Airport,,Agra_Airport runwayLength 1818.0,1818 è la lunghezza della pista dell'aeroporto di Agra.
Id41,1,it,ComicsCharacter,,Bianca_Castafiore creator Hergé,Hergé è stato il creatore del personaggio di Bianca Castafiore.
Id8,1,it,Monument,,"14th_New_Jersey_Volunteer_Infantry_Monument country ""United States""",Il 14° Memoriale della fanteria volontaria del New Jersey si trova negli Stati Uniti.
Id3,1,it,ComicsCharacter,,Airman_(comicsCharacter) creator Harry_Sahle,Il creatore di Airman (personaggio dei fumetti) è Harry Sahle.
Id23,5,it,Monument,mixed,"Azerbaijan capital Baku Baku_Turkish_Martyrs'_Memorial dedicatedTo ""Ottoman Army soldiers killed in the Battle of Baku"" Baku_Turkish_Martyrs'_Memorial designer ""Hüseyin Bütüner and Hilmi Güner"" Baku_Turkish_Martyrs'_Memorial location Azerbaijan Baku_Turkish_Martyrs'_Memorial material ""Red granite and white marble""",Il Memoriale dei Martiri Turchi di Baku è realizzato in granito rosso e marmo bianco ed è dedicato ai soldati dell'esercito ottomano uccisi nella battaglia di Baku. Si trova in Azerbaigian (capitale Baku) ed è stato progettato da Huseyin Butuner e Hilmi Guner.
Id64,1,it,Building,,Adare_Manor architect Lewis_Nockalls_Cottingham,Lewis N. Cottingham è l'architetto di Adare Manor.
Id197,5,it,Airport,mixed,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York country United_States Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Lake_Placid,_New_York isPartOf New_York","L'Adirondack Regional Airport serve Lake Placid, New York e anche Saranac Lake, parte di Harrietstown a New York, Stati Uniti."
Id15,3,it,Airport,sibling,"Aarhus_Airport operatingOrganisation Aktieselskab Aarhus_Airport runwayLength 2777.0 Aarhus_Airport runwayName ""10L/28R""","Gestito dall'organizzazione Aktieselskab, l'aeroporto di Aarhus ha una pista lunga 2777,0 metri. Dispone anche di una pista denominata 10L/28R."
Id167,2,it,SportsTeam,chain,Peter_Stöger club SK_Rapid_Wien 1._FC_Köln manager Peter_Stöger,Peter Stöger gioca nel SK Rapid Wien ed è l'allenatore del 1. FC Colonia.
Id155,2,it,Building,sibling,Asser_Levy_Public_Baths location New_York_City Asser_Levy_Public_Baths yearOfConstruction 1904,"La sede degli Asser Levy Public Baths, costruiti nel 1904, è a New York."
Id225,3,it,Food,mixed,Binignit course Dessert Dessert dishVariation Cookie Binignit ingredient Coconut_milk,Il binignit è un dessert che contiene latte di cocco. Anche il biscotto è un dessert.
Id29,2,it,University,sibling,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University country Denmark,La Scuola danese di Scienze economiche e sociali dell'Università di Aarhus ha uno staff accademico di 737 persone.
Id8,4,it,Food,sibling,"Ajoblanco alternativeName ""Ajo blanco"" Ajoblanco country Spain Ajoblanco ingredient Almond Ajoblanco region Andalusia","L'ajoblanco, originario della regione spagnola dell'Andalusia, ha tra i suoi ingredienti la mandorla. Ajo blanco è un nome alternativo di Ajoblanco."
Id45,2,it,SportsTeam,sibling,A.D._Isidro_Metapán ground Metapán A.D._Isidro_Metapán league Salvadoran_Primera_División,L'A.D. Isidro Metapán gioca nella Primera Division salvadoregna e il suo campo è a Metapán.
Id102,4,it,Building,mixed,"Akita_Museum_of_Art country Japan Japan ethnicGroup Chinese_people_in_Japan Akita,_Akita isPartOf Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita","L'Akita Museum of Art è un museo d'arte nella città di Akita, nella prefettura di Akita, in Giappone, dove vive un gruppo etnico di cinesi."
Id133,3,it,SportsTeam,sibling,"Agremiação_Sportiva_Arapiraquense fullName ""Agremiação Sportiva Arapiraquense"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C","Il nome completo dell'Agremiação Sportiva Arapiraquense è ""Agremiação Sportiva Arapiraquense"". Ha 17000 tesserati e nel 2015 ha partecipato al Campeonato Brasileiro Serie C."
Id23,2,it,Airport,sibling,Athens_International_Airport cityServed Athens Athens_International_Airport runwayLength 3800.0,L'Aeroporto Internazionale di Atene serve la città di Atene e ha una pista lunga 3.800 metri.
Id6,2,it,ComicsCharacter,chain,Bibbo_Bibbowski creator Jerry_Ordway Jerry_Ordway nationality Americans,"Il creatore di Bibbo Bibbowski è Jerry Ordway, americano."
Id266,2,it,Food,chain,Singapore language English_language Ayam_penyet region Singapore,"L'ayam penyet è una cucina regionale di Singapore, dove si parla inglese."
Id170,1,it,Airport,,"Ardmore_Airport_(New_Zealand) runwayName ""03R/21L""","03R/21L è il nome di una pista dell'aeroporto di Ardmore, in Nuova Zelanda."
Id6,4,it,University,sibling,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology established 2000","Affiliato alla Visvesvaraya Technological University e fondato nel 2000 in India, l'Acharya Institute of Technology è guidato dal direttore Dr. G. P. Prabhukumar."
Id80,2,it,Food,sibling,Ayam_penyet country Java Ayam_penyet ingredient Fried_chicken,L'Ayam penyet di Giava ha come ingrediente principale il pollo fritto.
Id166,2,it,SportsTeam,chain,Peter_Stöger club FC_Admira_Wacker_Mödling 1._FC_Köln manager Peter_Stöger,La squadra di Peter Stöger è l'FC Admira Wacker Mödling ed è l'allenatore del 1. FC Colonia.
Id30,1,it,Monument,,England religion Church_of_England,La religione dell'Inghilterra è la Chiesa d'Inghilterra.
Id56,1,it,University,,Switzerland legislature Federal_Assembly_(Switzerland),L'organo legislativo della Svizzera è noto come Assemblea federale.
Id43,3,it,Building,sibling,"250_Delaware_Avenue buildingStartDate ""January, 2014"" 250_Delaware_Avenue floorArea 30843.8 (square metres) 250_Delaware_Avenue floorCount 12","Il 250 Delaware Avenue, che ha 12 piani e una superficie di 30843,8 metri quadrati, è stato costruito nel gennaio 2014."
Id65,2,it,Food,sibling,Asam_pedas country Malaysia Asam_pedas region Sumatra,Il piatto asam pedas dei Sumatra si trova in Malesia.
Id11,5,it,SportsTeam,mixed,Greece capital Athens Greece language Greek_language Greece leader Alexis_Tsipras Greece leader Nikos_Voutsis A.E_Dimitra_Efxeinoupolis location Greece,"A.E Dimitra Efxeinoupolis si trova in Grecia, dove i leader sono Alexis Tsipras e Nikos Voutsis. In Grecia si parla il greco e la capitale è Atene."
Id48,7,it,University,sibling,"School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University affiliation European_University_Association School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University dean ""Thomas Pallesen"" School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University latinName ""Universitas Aarhusiensis""","Nel 1928 è stata istituita la Scuola di Economia e Scienze Sociali dell'Università di Aarhus, nella città di Aarhus, in Danimarca. Il rettore Thomas Pallesen dirige la Scuola, che ha il nome latino di ""Universitas Aarhusiensis"". Il personale accademico è composto da 737 persone ed è affiliato alla European University Association."
Id54,4,it,Astronaut,sibling,"Elliot_See almaMater University_of_Texas_at_Austin Elliot_See birthPlace Dallas Elliot_See occupation Test_pilot Elliot_See status ""Deceased""",Elliot See (nato a Dallas) ha frequentato l'Università del Texas ad Austin ed è stato un pilota collaudatore. Ora è deceduto.
Id65,4,it,Astronaut,sibling,"Elliot_See birthPlace Dallas Elliot_See deathPlace St._Louis Elliot_See nationality United_States Elliot_See status ""Deceased""","Elliot See è nato a Dallas, negli Stati Uniti, ed è morto a St Louis."
Id130,1,it,SportsTeam,,Akron_Summit_Assault league Premier_Development_League,L'Akron Summit Assault gioca nella Premier Development League.
Id46,2,it,SportsTeam,chain,Jorge_Humberto_Rodríguez club Alianza_F.C. A.D._Isidro_Metapán manager Jorge_Humberto_Rodríguez,"L'allenatore dell'A.D. Isidro Metapán è Jorge Humberto Rodriguez, la cui squadra è Alianza F.C."
Id51,3,it,Food,sibling,Arròs_negre country Spain Arròs_negre ingredient Squid Arròs_negre region Valencian_Community,"L'Arròs negre a base di calamari è un piatto tradizionale della regione della Comunità Valenciana, in Spagna."
Id97,3,it,Food,sibling,Bacon_Explosion country United_States Bacon_Explosion ingredient Sausage Bacon_Explosion region Kansas_City_metropolitan_area,"La salsiccia è un ingrediente della Bacon Explosion, originaria dell'area metropolitana di Kansas City, negli Stati Uniti."
Id56,2,it,SportsTeam,sibling,A.E_Dimitra_Efxeinoupolis ground Efxeinoupoli A.E_Dimitra_Efxeinoupolis numberOfMembers 1500,L'AE Dimitra Efxeinoupolis ha 1500 soci e il suo campo si trova nella città di Efxeinoupoli.
Id158,2,it,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa ingredient Black_pudding,"La cucina colombiana comprende un piatto che ha come ingrediente il sanguinaccio, chiamato bandeja paisa."
Id131,3,it,SportsTeam,sibling,"Agremiação_Sportiva_Arapiraquense nickname ""''Alvinegro"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C",L'Agremiação Sportiva Arapiraquense (soprannome: Alvinegro) ha partecipato al Campeonato Brasileiro Série C del 2015 e il suo campo ospita 17000 tifosi.
Id71,4,it,Food,mixed,Ayam_penyet country Java Malaysia ethnicGroup Malaysian_Chinese Ayam_penyet ingredient Fried_chicken Ayam_penyet region Malaysia,"L'ayam penyet, che contiene pollo fritto, è un piatto popolare in Malesia e a Giava. I cinesi malesi sono un gruppo etnico della Malesia."
Id158,3,it,Airport,mixed,Port_Authority_of_New_York_and_New_Jersey headquarter Four_World_Trade_Center Atlantic_City_International_Airport operatingOrganisation Port_Authority_of_New_York_and_New_Jersey Port_Authority_of_New_York_and_New_Jersey regionServed New_York,"L'aeroporto internazionale di Atlantic City è gestito dall'Autorità Portuale di New York e del New Jersey, che serve New York e ha sede presso il Four World Trade Center."
Id178,1,it,SportsTeam,,Jens_Härtel club FSV_Zwickau,Jens Härtel è un giocatore del club FSV Zwickau.
Id8,4,it,Food,sibling,"Ajoblanco alternativeName ""Ajo blanco"" Ajoblanco country Spain Ajoblanco ingredient Almond Ajoblanco region Andalusia","L'ajo blanco è un alimento diffuso in Andalusia, Spagna. Ajo blanco è un nome alternativo e comprende le mandorle."
Id119,4,it,Airport,mixed,Angola_International_Airport cityServed Luanda Luanda country Angola Ícolo_e_Bengo isPartOf Luanda_Province Angola_International_Airport location Ícolo_e_Bengo,L'aeroporto internazionale dell'Angola che serve Luanda in Angola si trova a Ícolo e Bengo. Icolo e Bengo si trova nella provincia di Luanda.
Id71,4,it,SportsTeam,sibling,"A.S._Livorno_Calcio fullName ""Livorno Calcio S.p.A."" A.S._Livorno_Calcio ground Stadio_Armando_Picchi A.S._Livorno_Calcio numberOfMembers 19238 A.S._Livorno_Calcio season 2014",Il nome completo dell'A.S. Livorno Calcio è Livorno Calcio S.p.A. e il suo campo di gioco è lo Stadio Armando Picchi. La squadra ha 19238 soci e ha giocato nella stagione 2014.
Id104,4,it,SportsTeam,mixed,Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube Campeonato_Brasileiro_Série_C country Brazil Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C,"L'Agremiação Sportiva Arapiraquense gioca le sue partite casalinghe all'Estádio Municipal Coaracy da Mata Fonseca nel campionato Campeonato Brasileiro Série C, Brasile. Il Vila Nova Futebol Clube è attualmente campione del Campeonato Brasileiro Serie C."
Id32,2,it,Monument,chain,Turkey largestCity Istanbul Atatürk_Monument_(İzmir) location Turkey,"Istanbul è la città più grande della Turchia, dove si trova il monumento ad Atatürk."
Id26,3,it,SportsTeam,sibling,"A.C._Chievo_Verona fullName ""Associazione Calcio ChievoVerona S.r.l."" A.C._Chievo_Verona ground Stadio_Marc'Antonio_Bentegodi A.C._Chievo_Verona numberOfMembers 39371",L'Associazione Calcio Chievo Verona S.R.L.. (abbreviata in A.C. Chievo Verona) ha 39371 soci e il suo campo di gioco è lo Stadio Marcantonio Bentegodi.
Id240,2,it,Food,sibling,Bionico course Dessert Bionico ingredient Sour_cream,"La panna acida è un ingrediente della preparazione del Bionico, che viene servito come dessert."
Id9,4,it,University,sibling,School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University numberOfStudents 16000,La Scuola di Economia e Scienze Sociali dell'Università di Aarhus è stata fondata nel 1928 in Danimarca. Ha uno staff accademico di 737 persone e un corpo studentesco di 16000.
Id7,7,it,University,mixed,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Visvesvaraya_Technological_University city Belgaum Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology state Karnataka","Il campus dell'Acharya Institute of Technology si trova a Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Karnataka, India, 560090. È stata fondata nel 2000 e il suo direttore è il dottor G P Prabhukumar. È affiliata alla Visvesvaraya Technological University di Belgaum."
Id199,2,it,Food,sibling,"Beef_kway_teow country ""Singapore and Indonesia"" Beef_kway_teow ingredient Palm_sugar","Lo zucchero di palma è un ingrediente del beef kway teow, un piatto comunemente diffuso a Singapore e in Indonesia."
Id16,1,it,Airport,,"Andrews_County,_Texas countySeat Andrews,_Texas","La contea di Andrews, Texas, ha sede ad Andrews, Texas."
Id118,3,it,Building,mixed,"Alan_B._Miller_Hall address ""101 Ukrop Way"" Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business","L'Alan B Miller Hall, inquilino della Mason School of Business, si trova al numero 101 di Ukrop Way negli Stati Uniti."
Id6,2,it,Monument,sibling,"11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania","Il monumento all'11° Fanteria del Mississippi si trova nel comune di Gettysburg, nella Contea di Adams, in Pennsylvania."
Id115,2,it,SportsTeam,chain,AFC_Ajax_(amateurs) ground Amsterdam Amsterdam part Amsterdam-Centrum,"L'Amsterdam-Centrum fa parte di Amsterdam, la città dove ha sede l'AFC Ajax (dilettanti)."
Id12,4,it,SportsTeam,mixed,Serie_B champions Carpi_F.C._1909 A.C._Cesena ground Stadio_Dino_Manuzzi A.C._Cesena league Serie_B A.C._Cesena numberOfMembers 23900,"L'A.C. Cesena conta 23900 soci e il suo campo di gioco è lo Stadio Dino Manuzzi. Attualmente milita nel campionato di Serie B, di cui il Carpi F.C. 1909 è già stato campione."
Id53,4,it,SportsTeam,sibling,"A.F.C._Blackpool fullName ""Association Football Club Blackpool"" A.F.C._Blackpool ground ""The Mechanics,"" A.F.C._Blackpool numberOfMembers 1500 A.F.C._Blackpool season 2014","L'A.F.C. Blackpool ha 1500 membri e il loro campo è The Mechanics. Il nome completo dell'A.F.C. Blackpool è ""Association Football Club Blackpool"" e ha giocato nella stagione 2014."
